map_seed	seat	opponent	baseline_score	baseline_opponent_score	baseline_margin	candidate_score	candidate_opponent_score	candidate_margin	delta	baseline_wood	candidate_wood	baseline_opponent_wood	candidate_opponent_wood	baseline_turn	candidate_turn	baseline_train_turn	candidate_train_turn	baseline_workers	candidate_workers	baseline_period2	candidate_period2	baseline_issues	candidate_issues	baseline_critical	candidate_critical	baseline_unclassified	candidate_unclassified
9866009	1	legend_balanced	298	237	61	287	288	-1	-62	73	70	56	64	301	301	14	14	2	2	4	3	136	86	0	0	0	0
9866009	1	mybot	312	286	26	300	238	62	36	77	73	68	54	301	301	14	14	2	2	4	3	109	97	0	0	0	0
9866010	0	resident	116	116	0	111	108	3	3	29	27	29	27	150	161	14	15	2	2	6	3	0	0	0	0	0	0
9866010	0	gold_adaptive	164	76	88	172	64	108	20	41	43	16	13	301	237	14	15	2	2	8	0	135	114	0	0	0	0
9866010	0	compact_gold	208	150	58	240	176	64	6	52	60	36	42	231	262	14	15	2	2	4	3	24	25	0	0	0	0
9866010	0	norx_native_three	256	30	226	220	21	199	-27	64	54	1	0	301	301	14	15	2	2	7	3	74	121	0	0	0	0
9866010	0	legend_balanced	337	48	289	301	13	288	-1	84	75	8	0	301	301	14	15	2	2	5	3	19	0	0	0	0	0
9866010	0	mybot	256	133	123	257	119	138	15	64	64	30	27	301	301	14	15	2	2	6	3	22	16	0	0	0	0
9866010	1	resident	120	124	-4	128	120	8	12	30	32	31	30	161	152	14	15	2	2	7	0	0	1	0	0	0	0
9866010	1	gold_adaptive	168	76	92	176	67	109	17	42	44	16	14	301	249	14	15	2	2	86	0	142	119	0	0	0	0
9866010	1	compact_gold	180	133	47	164	150	14	-33	45	41	31	35	216	210	14	15	2	2	3	3	23	13	0	0	0	0
9866010	1	norx_native_three	242	25	217	221	21	200	-17	60	55	1	0	301	301	14	15	2	2	7	3	116	128	0	0	0	0
9866010	1	legend_balanced	276	130	146	292	97	195	49	69	73	24	14	301	301	14	15	2	2	6	3	16	29	0	0	0	0
9866010	1	mybot	248	107	141	266	142	124	-17	62	66	24	32	301	301	14	15	2	2	3	3	48	33	0	0	0	0
9866011	0	resident	164	164	0	156	164	-8	-8	41	39	41	41	203	218	1	1	2	2	6	4	0	0	0	0	0	0
9866011	0	gold_adaptive	224	95	129	224	99	125	-4	56	56	21	22	275	301	1	1	2	2	3	0	38	79	0	0	0	0
9866011	0	compact_gold	268	290	-22	250	254	-4	18	66	60	70	61	301	301	1	1	2	2	4	3	31	29	0	0	0	0
9866011	0	norx_native_three	238	152	86	242	120	122	36	58	59	3	1	301	301	1	1	2	2	4	3	49	15	0	0	0	0
9866011	0	legend_balanced	274	94	180	283	118	165	-15	67	69	6	12	301	301	1	1	2	2	4	0	31	37	0	0	0	0
9866011	0	mybot	237	192	45	233	196	37	-8	59	57	45	46	301	301	1	1	2	2	3	3	13	27	0	0	0	0
9866011	1	resident	164	164	0	160	172	-12	-12	41	40	41	43	203	229	1	1	2	2	0	4	0	0	0	0	0	0
9866011	1	gold_adaptive	216	87	129	236	75	161	32	54	59	19	16	273	275	1	1	2	2	0	0	50	50	0	0	0	0
9866011	1	compact_gold	261	330	-69	250	327	-77	-8	64	61	80	79	301	301	1	1	2	2	6	3	18	15	0	0	0	0
9866011	1	norx_native_three	238	148	90	234	102	132	42	58	57	7	0	301	301	1	1	2	2	3	3	42	20	0	0	0	0
9866011	1	legend_balanced	291	118	173	289	114	175	2	71	71	9	9	301	301	1	1	2	2	8	3	19	33	0	0	0	0
9866011	1	mybot	236	184	52	232	181	51	-1	59	58	43	42	300	299	1	1	2	2	3	3	11	26	0	0	0	0
9866012	0	resident	108	112	-4	124	140	-16	-12	27	31	28	35	148	269	1	1	2	2	0	0	0	0	0	0	0	0
9866012	0	gold_adaptive	144	43	101	140	43	97	-4	36	35	7	7	197	213	1	1	2	2	0	3	6	12	0	0	0	0
9866012	0	compact_gold	148	44	104	140	36	104	0	37	35	6	4	210	221	1	1	2	2	0	3	0	0	0	0	0	0
9866012	0	norx_native_three	213	51	162	202	44	158	-4	52	49	3	2	301	301	1	1	2	2	3	3	1	1	0	0	0	0
9866012	0	legend_balanced	215	36	179	217	40	177	-2	52	53	0	0	301	301	1	1	2	2	11	0	0	1	0	0	0	0
9866012	0	mybot	207	123	84	213	137	76	-8	51	52	27	31	301	301	1	1	2	2	4	3	26	25	0	0	0	0
9866012	1	resident	112	108	4	112	132	-20	-24	28	28	27	33	148	240	1	1	2	2	3	3	0	0	0	0	0	0
9866012	1	gold_adaptive	136	42	94	136	42	94	0	34	34	7	7	202	204	1	1	2	2	4	0	33	12	0	0	0	0
9866012	1	compact_gold	140	44	96	132	40	92	-4	35	33	6	5	205	222	1	1	2	2	0	0	0	0	0	0	0	0
9866012	1	norx_native_three	212	48	164	188	46	142	-22	51	45	6	3	301	301	1	1	2	2	44	3	0	0	0	0	0	0
9866012	1	legend_balanced	192	46	146	217	33	184	38	46	52	0	0	301	301	1	1	2	2	47	0	0	0	0	0	0	0
9866012	1	mybot	192	137	55	226	139	87	32	46	55	30	29	301	301	1	1	2	2	50	3	27	41	0	0	0	0
9866013	0	resident	168	164	4	151	148	3	-1	42	36	41	37	168	159	10	10	2	2	3	4	0	0	0	0	0	0
9866013	0	gold_adaptive	260	41	219	232	61	171	-48	65	58	7	12	241	275	10	10	2	2	5	0	147	45	0	0	0	0
9866013	0	compact_gold	224	230	-6	232	210	22	28	56	58	54	49	212	248	10	10	2	2	4	3	36	43	0	0	0	0
9866013	0	norx_native_three	288	77	211	297	71	226	15	71	72	2	2	301	301	10	10	2	2	8	0	6	4	0	0	0	0
9866013	0	legend_balanced	320	125	195	293	116	177	-18	79	71	9	5	301	301	10	10	2	2	5	0	45	47	0	0	0	0
9866013	0	mybot	232	153	79	236	153	83	4	58	59	34	34	223	285	10	10	2	2	4	3	22	27	0	0	0	0
9866013	1	resident	164	168	-4	151	148	3	7	41	36	42	37	168	140	10	10	2	2	0	4	0	0	0	0	0	0
9866013	1	gold_adaptive	244	61	183	260	57	203	20	61	65	12	11	225	250	10	10	2	2	4	0	93	90	0	0	0	0
9866013	1	compact_gold	248	222	26	264	246	18	-8	62	66	52	58	245	263	10	10	2	2	4	0	42	32	0	0	0	0
9866013	1	norx_native_three	329	66	263	323	81	242	-21	81	79	1	2	301	301	10	10	2	2	0	0	10	5	0	0	0	0
9866013	1	legend_balanced	317	106	211	315	110	205	-6	78	77	2	3	301	301	10	10	2	2	8	3	34	28	0	0	0	0
9866013	1	mybot	280	171	109	244	131	113	4	70	61	38	28	291	211	10	10	2	2	4	0	12	19	0	0	0	0
9866014	0	resident	289	288	1	259	273	-14	-15	47	36	47	44	301	301	14	15	2	2	3	3	0	0	0	0	0	0
9866014	0	gold_adaptive	140	40	100	189	448	-259	-359	35	13	10	112	191	301	14	15	2	2	4	3	57	109	0	0	0	0
9866014	0	compact_gold	184	282	-98	207	406	-199	-101	46	18	69	100	275	301	14	15	2	2	3	3	20	18	0	0	0	0
9866014	0	norx_native_three	277	184	93	213	190	23	-70	42	19	5	4	301	301	14	15	2	2	0	3	18	16	0	0	0	0
9866014	0	legend_balanced	200	121	79	197	281	-84	-163	50	15	7	60	301	301	14	15	2	2	3	3	36	108	0	0	0	0
9866014	0	mybot	180	254	-74	143	174	-31	43	45	13	60	30	290	301	14	15	2	2	4	3	32	34	0	0	0	0
9866014	1	resident	288	289	-1	229	160	69	70	47	30	47	40	301	301	14	15	2	2	0	3	0	0	0	0	0	0
9866014	1	gold_adaptive	288	376	-88	189	457	-268	-180	42	13	94	114	301	301	14	15	2	2	0	3	126	109	0	0	0	0
9866014	1	compact_gold	288	386	-98	215	406	-191	-93	42	20	95	100	301	301	14	15	2	2	0	3	42	34	0	0	0	0
9866014	1	norx_native_three	180	31	149	243	174	69	-80	45	32	4	39	301	301	14	15	2	2	4	3	545	347	0	0	0	0
9866014	1	legend_balanced	275	284	-9	215	351	-136	-127	44	20	70	79	301	301	14	15	2	2	4	3	88	86	0	0	0	0
9866014	1	mybot	184	284	-100	166	182	-16	84	46	20	66	22	301	301	14	15	2	2	4	3	24	0	0	0	0	0
9866015	0	resident	164	164	0	172	180	-8	-8	41	43	41	45	171	206	6	6	2	2	3	3	0	1	0	0	0	0
9866015	0	gold_adaptive	329	296	33	317	332	-15	-48	82	79	74	83	301	301	6	6	2	2	4	0	68	100	0	0	0	0
9866015	0	compact_gold	317	307	10	324	319	5	-5	79	81	75	78	301	301	6	6	2	2	3	3	30	29	0	0	0	0
9866015	0	norx_native_three	320	138	182	317	152	165	-17	80	79	6	8	301	301	6	6	2	2	3	3	13	11	0	0	0	0
9866015	0	legend_balanced	309	269	40	341	290	51	11	77	85	60	67	301	301	6	6	2	2	4	0	74	98	0	0	0	0
9866015	0	mybot	320	266	54	297	230	67	13	80	74	56	50	301	301	6	6	2	2	3	3	58	82	0	0	0	0
9866015	1	resident	164	168	-4	176	180	-4	0	41	44	42	45	178	202	6	6	2	2	3	3	0	0	0	0	0	0
9866015	1	gold_adaptive	316	204	112	296	213	83	-29	79	74	51	53	290	301	6	6	2	2	3	0	123	119	0	0	0	0
9866015	1	compact_gold	344	303	41	352	291	61	20	86	88	74	71	301	301	6	6	2	2	3	0	21	18	0	0	0	0
9866015	1	norx_native_three	304	78	226	340	83	257	31	76	85	15	7	301	301	6	6	2	2	3	3	456	92	0	0	0	0
