map_seed	seat	opponent	baseline_score	baseline_opponent_score	baseline_margin	candidate_score	candidate_opponent_score	candidate_margin	delta	baseline_wood	candidate_wood	baseline_opponent_wood	candidate_opponent_wood	baseline_turn	candidate_turn	baseline_train_turn	candidate_train_turn	baseline_workers	candidate_workers	baseline_period2	candidate_period2	baseline_issues	candidate_issues	baseline_critical	candidate_critical	baseline_unclassified	candidate_unclassified
9854009	0	resident	160	164	-4	156	168	-12	-8	40	39	41	42	191	194	1	1	2	2	0	3	0	0	0	0	0	0
9854009	0	gold_adaptive	204	117	87	172	82	90	3	51	43	26	17	232	230	1	1	2	2	0	0	50	69	0	0	0	0
9854009	0	compact_gold	256	215	41	232	239	-7	-48	64	58	51	57	280	292	1	1	2	2	4	3	26	34	0	0	0	0
9854009	0	norx_native_three	294	101	193	242	25	217	24	71	59	2	1	301	301	1	1	2	2	4	4	11	3	0	0	0	0
9854009	0	legend_balanced	291	70	221	251	131	120	-101	71	61	4	31	301	301	1	1	2	2	4	3	26	103	0	0	0	0
9854009	0	mybot	224	179	45	212	173	39	-6	56	53	42	40	276	266	1	1	2	2	8	0	26	21	0	0	0	0
9854009	1	resident	164	160	4	172	176	-4	-8	41	43	40	44	191	194	1	1	2	2	3	0	0	0	0	0	0	0
9854009	1	gold_adaptive	196	73	123	196	73	123	0	49	49	15	15	245	220	1	1	2	2	3	3	38	62	0	0	0	0
9854009	1	compact_gold	268	178	90	244	222	22	-68	67	61	42	53	251	253	1	1	2	2	3	3	13	20	0	0	0	0
9854009	1	norx_native_three	282	112	170	371	91	280	110	69	91	0	7	301	301	1	1	2	2	10	3	99	29	0	0	0	0
9854009	1	legend_balanced	282	90	192	278	111	167	-25	69	68	4	0	301	301	1	1	2	2	9	0	45	2	0	0	0	0
9854009	1	mybot	232	178	54	212	186	26	-28	58	53	42	44	291	279	1	1	2	2	4	3	10	24	0	0	0	0
9854010	0	resident	180	188	-8	148	156	-8	0	45	37	47	39	176	254	1	1	2	2	7	3	0	298	0	0	0	0
9854010	0	gold_adaptive	232	75	157	228	67	161	4	58	57	15	13	214	206	1	1	2	2	3	3	109	53	0	0	0	0
9854010	0	compact_gold	200	133	67	180	129	51	-16	50	45	30	29	176	165	1	1	2	2	8	3	27	20	0	0	0	0
9854010	0	norx_native_three	345	72	273	316	63	253	-20	85	78	1	1	301	301	1	1	2	2	8	0	25	2	0	0	0	0
9854010	0	legend_balanced	377	230	147	345	203	142	-5	93	85	52	48	301	301	1	1	2	2	3	3	71	88	0	0	0	0
9854010	0	mybot	252	154	98	244	128	116	18	63	61	34	28	273	225	1	1	2	2	34	4	26	35	0	0	0	0
9854010	1	resident	188	180	8	178	152	26	18	47	44	45	38	176	154	1	1	2	2	4	3	0	0	0	0	0	0
9854010	1	gold_adaptive	224	75	149	216	67	149	0	56	54	15	13	206	200	1	1	2	2	3	0	65	90	0	0	0	0
9854010	1	compact_gold	188	129	59	176	137	39	-20	47	44	29	31	165	181	1	1	2	2	3	0	37	47	0	0	0	0
9854010	1	norx_native_three	319	86	233	277	68	209	-24	78	68	1	1	301	301	1	1	2	2	10	0	18	2	0	0	0	0
9854010	1	legend_balanced	344	228	116	321	205	116	0	85	79	53	48	301	301	1	1	2	2	4	0	61	148	0	0	0	0
9854010	1	mybot	224	135	89	208	152	56	-33	56	52	30	34	223	215	1	1	2	2	3	3	32	41	0	0	0	0
9854011	0	resident	110	103	7	152	216	-64	-71	27	38	25	49	301	300	16	1	2	2	154	0	0	0	0	0	0	0
9854011	0	gold_adaptive	280	35	245	90	70	20	-225	41	20	6	17	301	193	16	1	2	2	4	0	301	61	0	0	0	0
9854011	0	compact_gold	188	296	-108	144	320	-176	-68	47	35	72	78	298	301	16	1	2	2	4	0	41	24	0	0	0	0
9854011	0	norx_native_three	209	165	44	131	93	38	-6	52	31	5	2	301	301	16	1	2	2	16	0	39	6	0	0	0	0
9854011	0	legend_balanced	205	135	70	57	263	-206	-276	51	11	10	55	301	301	16	1	2	2	8	0	31	95	0	0	0	0
9854011	0	mybot	225	102	123	138	116	22	-101	46	33	16	17	301	301	16	1	2	2	4	0	93	73	0	0	0	0
9854011	1	resident	103	110	-7	101	221	-120	-113	25	25	27	48	301	299	18	1	2	2	160	3	0	0	0	0	0	0
9854011	1	gold_adaptive	287	59	228	81	54	27	-201	39	17	12	10	301	197	18	1	2	2	3	0	119	56	0	0	0	0
9854011	1	compact_gold	282	376	-94	132	376	-244	-150	36	31	92	92	301	301	18	1	2	2	3	3	28	25	0	0	0	0
9854011	1	norx_native_three	293	66	227	136	58	78	-149	39	32	2	0	301	301	18	1	2	2	0	0	0	43	0	0	0	0
9854011	1	legend_balanced	292	125	167	25	287	-262	-429	39	3	9	64	301	301	18	1	2	2	3	0	51	104	0	0	0	0
9854011	1	mybot	237	188	49	69	137	-68	-117	43	14	30	13	301	301	18	1	2	2	4	0	66	8	0	0	0	0
9854012	0	resident	152	148	4	136	152	-16	-20	38	34	37	38	205	196	10	10	2	2	15	3	0	0	0	0	0	0
9854012	0	gold_adaptive	192	44	148	184	36	148	0	48	46	7	5	301	301	10	10	2	2	10	0	1	0	0	0	0	0
9854012	0	compact_gold	188	34	154	152	18	134	-20	47	36	4	0	251	301	10	10	2	2	3	0	0	0	0	0	0	0
9854012	0	norx_native_three	201	74	127	168	75	93	-34	49	41	4	0	301	301	10	10	2	2	9	0	0	0	0	0	0	0
9854012	0	legend_balanced	276	26	250	244	19	225	-25	68	59	0	0	301	301	10	10	2	2	3	0	0	0	0	0	0	0
9854012	0	mybot	256	111	145	30	147	-117	-262	63	4	23	24	301	301	10	10	2	2	3	0	42	37	0	0	0	0
9854012	1	resident	148	152	-4	136	128	8	12	37	34	38	32	205	207	10	10	2	2	54	4	0	0	0	0	0	0
9854012	1	gold_adaptive	192	36	156	184	61	123	-33	48	46	5	12	254	301	10	10	2	2	3	0	31	71	0	0	0	0
9854012	1	compact_gold	188	34	154	196	180	16	-138	47	49	4	43	251	267	10	10	2	2	0	3	0	14	0	0	0	0
9854012	1	norx_native_three	198	64	134	184	66	118	-16	49	45	3	3	301	301	10	10	2	2	9	0	3	1	0	0	0	0
9854012	1	legend_balanced	257	27	230	126	58	68	-162	63	28	0	0	301	301	10	10	2	2	4	0	0	0	0	0	0	0
9854012	1	mybot	233	104	129	70	141	-71	-200	57	14	20	28	301	301	10	10	2	2	6	0	48	85	0	0	0	0
9854013	0	resident	100	108	-8	92	112	-20	-12	25	23	27	28	160	205	14	1	2	2	0	0	0	0	0	0	0	0
9854013	0	gold_adaptive	160	12	148	31	103	-72	-220	40	5	0	22	296	301	14	1	2	2	4	0	105	34	0	0	0	0
9854013	0	compact_gold	132	145	-13	59	174	-115	-102	33	12	8	8	262	301	14	1	2	2	5	3	191	230	0	0	0	0
9854013	0	norx_native_three	169	189	-20	31	132	-101	-81	42	5	3	2	301	301	14	1	2	2	8	0	21	5	0	0	0	0
9854013	0	legend_balanced	184	125	59	31	130	-99	-158	46	5	12	14	301	301	14	1	2	2	4	0	59	72	0	0	0	0
9854013	0	mybot	188	141	47	59	136	-77	-124	47	12	14	14	301	301	14	1	2	2	5	3	203	280	0	0	0	0
9854013	1	resident	108	100	8	112	120	-8	-16	27	28	25	30	160	200	14	1	2	2	4	3	0	0	0	0	0	0
9854013	1	gold_adaptive	148	24	124	63	51	12	-112	37	13	3	10	251	301	14	1	2	2	3	0	46	16	0	0	0	0
9854013	1	compact_gold	176	326	-150	125	358	-233	-83	44	29	80	88	294	301	14	1	2	2	4	0	24	20	0	0	0	0
9854013	1	norx_native_three	172	139	33	31	119	-88	-121	43	5	3	0	301	301	14	1	2	2	12	0	69	220	0	0	0	0
9854013	1	legend_balanced	181	108	73	31	183	-152	-225	45	5	6	0	301	301	14	1	2	2	4	0	52	13	0	0	0	0
9854013	1	mybot	180	129	51	99	132	-33	-84	45	22	21	20	301	301	14	1	2	2	5	3	101	108	0	0	0	0
9854014	0	resident	112	100	12	107	104	3	-9	28	25	25	26	185	178	1	18	2	2	3	3	0	0	0	0	0	0
9854014	0	gold_adaptive	132	79	53	178	62	116	63	33	44	17	15	252	299	1	18	2	2	6	0	74	96	0	0	0	0
