variant_leg,leg,game_id,deployed_variant,deployed_first_mismatch_turn,seat,opponent_agent_id,opponent_submission_id,margin,win,catastrophe,initial_fingerprint,static_fingerprint,current_apple_activation_turn,apple_idle_activation_turn,banana_activation_turn,banana_idle_activation_turn,starter_base_verb,starter_base_command,starter_cell,mother_cell,starter_to_mother_turns,enemy_eta,apple_enemy_kill_eta,banana_enemy_kill_eta,apple_kill_safe,banana_kill_safe,apple_first_bank_eta,banana_first_bank_eta,apple_payback_safe,banana_payback_safe,apple_projected_banked_fruit,banana_projected_banked_fruit,bank_apple,bank_banana,actual_mother_planted,actual_first_plant_turn,actual_first_harvest_turn,actual_first_bank_turn,actual_banked_fruit,actual_harvested_fruit,actual_mother_survived
leg-06-orchard,6,897958251,orchard,68,0,6592249,41086666,-8,False,False,6a171ec57d026389e04aad997856853e3a1f40faa429b0b9b03e64e52139e640,a409ec3c00708a91f16eb640a8f7b4aac3e0354dc872aa4424058a626cdbbf46,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958259,orchard,,1,6480941,40708790,-53,False,False,9c663fd37fc3fc427ccf29a2a5133eda5aa24de69ba0ac5f39936df1b00c88d0,6a4971143c550368fafe0a32e1624a46e30585e7445f7a78aef1396c5277c756,2,,,,MOVE,MOVE 1 13 6,13:7,15:7,4,17,37,23,True,True,15,23,True,False,142,69,7,6,True,7,16,17,135,135,False
leg-06-orchard,6,897958279,orchard,,0,6479814,40706161,1,True,False,4eab06d38739264b56b8d90085ba8f2e7aaaffbed07a6815396523fbb1dc01ff,37080a3382286365cb1a08078d2ce230f5a05adf82a5b18c6d8ac4a732e29229,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958299,orchard,,1,6482016,40751228,-4,False,False,b17270aaf0bdbf39e15d49804f0b8e5af8d3ec5b89779fe954aa86c641eeda2f,fabe4829e4f4a338c7b3d83d595e7d5633313b61ab1918525a6e34666eebc159,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958305,orchard,,1,6479914,40680297,-4,False,False,aab877a3e5b9ff0892f83fefddb654108d9a70b819f35de9622b5dddaad10d0c,749f02dc573ed813bb7afd0570308298fa190efa38835716b8bfe41e31b30257,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958312,orchard,,1,6479542,40707465,45,True,False,3fac351b3e29f500c1edb479dd7c851bcf8878a1cfb380e20e64255d4b977d5e,cf0312eeb7c5cf5d3908c87e9e1a1b3795d858d580ffd40454e3b9beec9ee117,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958319,orchard,,0,6479385,40706460,56,True,False,59d0c2c043eaa3bdb90ab2c1c8f1bc2d5652804438e8c892056c2a4bebc0ddbf,fd3d124fd164e08cb2a6175f6c2adc737e0feb3487884ac5a113e692b432281a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958328,orchard,,1,6481142,40706773,20,True,False,00845848ec718ddf3c30438452de0ad9f3595791f636f98b1adcddfe3b46b01e,21162b2c36c06d7d4a40ceb4de5f074e4a555738471bb7f252a0427ea1963517,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958331,orchard,,1,6479420,40708915,25,True,False,10fff2640e717fe44a98b38113c0a7a4cb4d280b623853d1d3df3fae863e9528,78f7ec3c62b152ecac910992617871bd00ed3915a574485b81c16e0d8a246b28,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958341,orchard,,1,6592249,41086666,-60,False,False,28ee2927d0014b907c0571f8e921d0eccc9656245c95fbc5c67ff9af01b1f550,d0a6e79b2db69ea731e7ce441b6a90abbc43a090ad64e0a9a05c9be3a9118b07,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958346,orchard,100,0,6479863,40707957,-100,False,True,a1f2812457045c71c8586feef240584053d374c4830a6bce76d4509ccb081f52,ddf4ffec8a28d234f4781709cc0aa3f7228a208b0e7a69fd73097c4262d77bb0,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958353,orchard,2,1,6481270,40705977,47,True,False,271f4770f5d223d4b45abfc46d0d2520f742ae35b358009bac31b7f8ae09a2df,f703c82d36eee56a1ce57ad6835a230502c60cf27e9b63e50870784e6b7cc4c8,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958449,orchard,,0,6480545,40709587,-49,False,False,227d14d87294eab5ea92784b5c27e2bbba763656a1118cb16051e718c2dcee5c,5e066b0493b712ad0231d5379f088af2200f5bd68b5bf011c0e90645e88e1412,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958499,orchard,112,0,6479657,40706152,21,True,False,26ba5d612f209fedbe9ba3f5787c157f25aba93eca77907e047669c41374e401,4fd46b9314aba6d67d8d9f251fae749453ce68037ed86fd7f7f059fbf496e862,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958529,orchard,139,1,6479385,40706460,6,True,False,09cb9ec54317282429ec2803558736d6648461aa8e042a3eaf41a5ea35ad2be2,68e97ea6180d870fda21727bc3bc24105b949b9da0893b97b4b48027c4a3f9ae,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958553,orchard,58,1,6479657,40706152,-132,False,True,333afcd750e8090f225df70e1181529beb471645358cabf904c86e37552e40d8,b9409e195764923ebe62559e11a9dd206b4855e4414b3877cc230338f094dffd,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958571,orchard,,0,6481270,40705977,4,True,False,4a41e53231d6d7cb444f30088b46d0eb995187e967e9008e045f5889ba6431e5,805bdd9e45a0ae2104f456421e487e6c7b5a73ee391e2517d9863eedf985f741,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958592,orchard,115,0,6480515,40709486,-111,False,True,0aad381b7b2f3b9f59a9d1c48850a86fc6916d2f1fb80c5d413d0b3209882242,9e0e0715078eda5166eef9a2867e2f878ce6ad076443a18a512b987eee46482e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958629,orchard,178,1,6480515,40709486,-80,False,False,83c0d487308bef8aac825433ab24975fa0d80e3032120c6c63636dd5983445f1,7f7a2fb2d65bfaac3bf69a71d10659f619808b78f9faac8152f1d487240e99c0,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958678,orchard,68,0,6592249,41086666,-12,False,False,2070a90129141fd1ddb148851e49fa6a93173a9a1f60dc68313847f936d5f79f,421db8e2e65b39f8ceb09df08e579ab5e4b444e2a55aa0e35ee74a41db8891b5,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-06-orchard,6,897958691,orchard,,1,6559862,41010502,-28,False,False,cca34692b392653b874fea1a4e913898a21db6adfe4dc369850a656a6d266c2e,b84b5b57969b55e058a946a82a9f28b521c7d0e35c8f40c0117105b3a1ecdcd0,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959772,no-orchard,,0,6481397,40709449,48,True,False,14f340727e21b44eaf1ec360295c5ff0386f181b571359a5a4f5289220d8c178,50689317e701b11f80d35a41d42a84286347bd2cb0b3095f4088fb3ce6f2f03d,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959774,no-orchard,8,0,6479657,40706152,-24,False,False,16979dd6e5edef204ed5b61285111e5244c010eea8d219c5e11f728a1db06f18,235d0edd967b33b9a7efe9f061a887518a6710593afd42fa666f74afc7efc276,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959775,no-orchard,60,1,6481142,40706773,4,True,False,ed374c1b35687a4d9a856d97424d77f3b74300ed0d22cbba62dc55e737e67968,1d10573fa95653a444d6a7afed61048114ef467f040a504ecaeb61f442265005,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959776,no-orchard,,1,6480507,40702132,6,True,False,5abfec77c1c76430dc98b42dc8aceb8a809cdd723ef1de20c52ebb8a33ef3362,7fba2aded187d4676e72768dcaae08d431b66de4f33ab91eb8cb0da35bba3fe3,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959777,no-orchard,71,0,6502964,40823799,84,True,False,da28001ae6901e456da1b6c5b221cb917916091a4da06419c100d157c047b3db,e7aa3ecc5df139d99f01472a4a2bc39bedafa5fe5ec3fb2d3623ba6b10e744e2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959778,no-orchard,,0,6483501,40709483,18,True,False,1814c45d2054684f9634e4f9f7ffd931ea498b19dae5f3ca675f2652c4a0aa6a,70b55a55008e1f7819294d97dfe05218768c925810084cfc5aaa56ea4d399085,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959779,no-orchard,12,0,6559646,40706861,-11,False,False,f3daca484ba4406fb8c79045d473853a8875e85830a63685dd155dd410aae3d5,3b362f7aaaa41cb00edaec553f709c5c2a5ba53dea688f7db7eefee1dbce43ae,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959780,no-orchard,20,0,6575489,40911998,96,True,False,2aded4de79822153b2e59b7e59a98effbd61a3e9a6603b2ab8c3cc9784971657,4aa25f39b0a0c303e9db845c94b9e6c3245ffa6200b8202c34b21b38a1c9f963,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959781,no-orchard,,0,6588342,40705775,4,True,False,788f44c3d1168bbf09b909168670dd83b8ac8d00347f474c6d241713f9c8129e,1f110bccffb708b0ae49e0226f82d0a58b271382386e81a4a7cfec2d99ecb34b,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959782,no-orchard,135,0,6588485,40681150,-133,False,True,f843096797a1e8c37ade02b329508fc3fc6a3a58023761781684b8b01afceb74,822bbf605df43229165b477482c82046cc1f204aa2e30e11d2d378aa7d4896f2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959794,no-orchard,85,0,6488432,40756688,37,True,False,276ad3ca587496cb47a9ccbc52a53f91064165d47b62a59932aab907f119fe63,c962833ed72d3bd4316a493020f862e94259eb6c37327f7226fd71ecfaaf0bd3,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959798,no-orchard,,1,6481269,40705193,22,True,False,48832ef1ae268affda501f18b7c7c7d0285be6f9f98c558f37bf6c4b4e49addb,60f35deda515fc99914fb1dba1a865055160e1cb4a235c8deb2d3dfaf03d4c0e,3,,3,,MOVE,MOVE 1 10 7,11:7,13:8,3,6,15,8,True,False,14,22,False,False,142,69,4,4,False,,,,0,0,False
leg-07-no-orchard,7,897959800,no-orchard,188,1,6479553,40707800,290,True,False,25849701b61431f3603416540c063fdb4e8acab44da5dceee66c7db594cd47da,3d4d88b15db876d784b168d5c9f39e2f507c9dfd431d6481b98d5267773ebdde,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959807,no-orchard,,0,6480945,40690336,-43,False,False,9ca70b373d4fcbffd15e2f5f9fdb9aa2b059b1cf27ea3bdc97f4393d0ab69821,e6b4e8205a4cfc8dd8937114c3efce811b6b79417bb53623c3b65ce28401b791,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959808,no-orchard,,0,6480943,40708449,26,True,False,c7db51fa123f2dcf1f576491b7553d77f1f2dc4635f582cde16c609a7ef42eca,894fab6a20d4eebc8d24fc7c78554551bcf9b8f02ed95ea6867aff66795f7570,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959809,no-orchard,279,1,6479553,40707800,78,True,False,b97cdcd09c15e660efe07f4492a3968713aec76a6432e87a42d409d889ba7c9b,8fc8028cc9cdddfaf37789e9d89282291db540b3ecb03e3c7dc0e1f867361236,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959814,no-orchard,37,1,6479750,40708706,8,True,False,edac13c8e9cfddd31f42808feac88bd4212c05ed4f0935539878a04bf18259a5,6ddc5b8c69734c00b777e7d286cd58b7e1af2c74cdf458d7d497d24eee3dcfb0,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959815,no-orchard,,1,6541379,40843172,-65,False,False,f83f866380d857d8b153c0485cd1e226a6d1e0e8ac39578f3d11165addeecdda,d4ed2b65a2fc0bbb7c2c375c6c78c01e90afcb0002426706d9d45d7626dd9455,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959819,no-orchard,162,0,6491567,40782415,-2,False,False,45e8cb1990f738459ce5d7306b13cff37a01d2bb30838342f12e1086624818a0,03dfcd4f3f77f1ae18081c4ff15d054e8dd1f4c80461d4c672e1ec73b4eb3a9e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959822,no-orchard,,1,6483491,40756564,81,True,False,07cdf0694786cb4fb4ef6e577f90c05ef3ae52736bcb795d2e95ecf8911006ea,549b533aa3fe20be046b2b772eb36a2ce7258da0e84b7c4efa06e344cf6d7c19,90,,90,,MOVE,MOVE 1 10 1,11:1,12:0,2,15,35,21,True,True,13,21,True,False,99,48,5,8,False,,,,0,0,False
leg-07-no-orchard,7,897959825,no-orchard,,0,6483491,40756564,8,True,False,fdd6bd0129ad0a8372b3b591212a4babd4c2ebafcf3038d7fd7acc04f98decb2,35a28f1d431310215c09a9d6b512c6d74cf07d49c157eb53929183b19f2ad354,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959827,no-orchard,,1,6541379,40843172,-96,False,False,35448f254fb48fd49bfe412b3752d3568e55cc785ba760c9acfaf54766db790a,c50179cc6e268cabf6ec08671aecefbf248500fb2ff9d5b1412fd83a97d173f4,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959833,no-orchard,1,0,6491567,40782415,229,True,False,868f56a2ae776a0e101af42de9c6788e04bc6db636fb561572af65e9f14e99a8,d9899091cc6eb0083107838b9aea1bc8bbe94ae857cb3008defcab502a27779c,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959836,no-orchard,77,1,6479750,40708706,6,True,False,be6add3f212e93f83d164cf6a9fd9aae199f701f696ea2b1946b65c8fc7dd403,122d00eab539ecec7a8299e7a1ef32ad64a4951e7ac75a7b751ec8941dc0719c,2,,2,,MOVE,MOVE 1 13 7,14:7,14:7,0,10000,,,True,True,11,19,True,True,144,70,3,8,False,,,,0,0,False
leg-07-no-orchard,7,897959840,no-orchard,45,1,6479842,40701933,144,True,False,0a9b0bd9f951d4cd9ac9af64b00ab350ed15a819cb1b8b2110bae35f81b820f6,a7863b89f10994aea599c524d3200b4a4a8d540be868891b7ee7f88227bc551b,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959843,no-orchard,,0,6479658,40700655,-120,False,True,0d5e47d05286c2699fdd63180579dcc04038d59533c289dad591d76e24ae304a,4a1d6f1bc3f7542865b2a80bb0548e4234d3c6b4ab16cd39e91cf9d0449a9e53,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959847,no-orchard,,0,6481139,40709105,314,True,False,47b49325f9cf4fc9085921ec46476e733f91fb9bfd111963a62fa29e21b75b03,32a288e1806b9178883ef1a43190a545a150bebcfeaaddc6693a8123c48216e3,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959851,no-orchard,60,1,6479532,40709510,243,True,False,360579162be3c0f53a6357f3b2c11ec581c47fc7f6d48e2c713edd1fc48a26a1,e346b9f3364582d8576ba9faf3a2d9a7587b28904672f4e298d305f5aa545a64,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959858,no-orchard,181,1,6479840,40707649,74,True,False,512715edc1ecc357951b1587b963e2828adc0bd59cedf009847ab9d9287f8f92,f5b8c1b83ba7a6f56d8d18ba3f590fe90ee02dc80b8e9e3f2665b824830bae87,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959860,no-orchard,43,1,6481142,40706773,16,True,False,14c3e62c47d5533b7af3672a4f70c580bc8f66010d277704ffe3263feccab9af,ff1fca6cf5900953d13af5d340d4cf655edd8ced588e905647004eb91e74afe2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959863,no-orchard,56,0,6512040,40851046,-31,False,False,3031c4769d8cf6863d96f388f83503a73ca438912e6038c66a8e61a19390caad,79c667d6ca348845cad0ef232c637ba39662535f30821e79986a1fde6d5e4d9e,,,,,,,,7:9,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959870,no-orchard,,0,6482016,40751228,-16,False,False,0a3172e02192dcf635d221038177d5911a002a8f689c136f77f20b1af40ac52d,011dd126a64bd66f3e51b3200fcb2f3ced70ebb1c7fa8df9a30996b264a05084,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959875,no-orchard,,0,6479532,40709510,123,True,False,45c53e16427694c8174c7b0de58d1330418dcfb5032cc6d769687b909e014608,d10ea24d2936b30b0129cd8f27f0b76feaea1f31f57a0b617e89d4997b5fffb8,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959878,no-orchard,,0,6512040,40851046,-13,False,False,840b27c9907aa176f232c9ed98497a5e9e785d3b8f3d603f3100bc12197eae18,743cb84db8461a24ee97159b47465a3d98a6c1565f4cd929245bac224390b485,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959879,no-orchard,,0,6479658,40700655,61,True,False,147f0fb597bec4c12dbb4f69f7097628e43bd0bf9c3faa25759bc8277ad4e995,b1a18868366a1a73ede6a4bf46052063bd3b9edf3601011b5efdf0b760520356,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959891,no-orchard,139,1,6479542,40707465,-84,False,False,1018caaa6ec87ebb1196248c0206eff56c5133a36c4385fcf30aa5820ce1c56a,bc64fa79e672ce602200a4685785379d9257569384bedea6e9e72e49c4ec2004,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959896,no-orchard,102,0,6479385,40706460,162,True,False,998f652f9c8fff95f08c9418126c47f32d24750ad88b2083d9185b3d14007226,b081147d23662ba18de1a7a2534a1cb8c192f7f40da0d0222d4a28093ed9eb1c,43,,43,,MOVE,MOVE 0 6 7,7:7,7:7,0,19,39,25,True,True,11,19,True,False,124,60,3,3,False,,,,0,0,False
leg-07-no-orchard,7,897959901,no-orchard,121,1,6479542,40707465,-27,False,False,9f760545e7323e547b894472e5b44d49c4e62fc72eb028d848aad76fcebd1ee7,083fb396cca6981e014762aa86de2eec160cfca277f52283908f8d922f1208d3,3,,3,,MOVE,MOVE 1 16 4,17:4,17:3,1,9,23,14,True,False,12,20,False,False,143,70,7,2,False,,,,0,0,False
leg-07-no-orchard,7,897959904,no-orchard,,1,6512040,40851046,32,True,False,0404e4657f162154af59457be4a4c65f728c1c996811f2942ffaff7cd2334d29,ec71c8fdb31d5ca7c8394f7a15f5e928788a5a194b59d89bdd36cbdc34d64f29,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959908,no-orchard,203,1,6480947,40705790,175,True,False,83573791472a0035e686f7f714b397ef90964ff94498d01a7760db338562ce9e,98dfe3a4bf3f5922b21c8cdd39829bfa2427942fd565e8c2d46bdbe1a1695a1e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959913,no-orchard,,0,6479814,40706161,8,True,False,a09d2665d92843085ac725b0032888fd730ba4d17bc938c81a087a4453ead99c,aaf3f2fc8bc6f1b7730cd5714c1add57e4eaaf1100ff886fab59bf470bdae5bd,74,,74,,MOVE,MOVE 0 7 7,8:7,9:9,3,9,18,11,True,False,14,22,False,False,107,52,8,3,False,,,,0,0,False
leg-07-no-orchard,7,897959916,no-orchard,72,0,6479542,40707465,33,True,False,724c9986a48b193173f85ce2b3ae0bbd7bc7ae009cb427b9e597b1df0c11a3f6,8bc7e1d774784eb623c83c0f836976957083323c1d148d4de7364336c9ea4f3b,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959920,no-orchard,,0,6481270,40705977,171,True,False,92cca046bafab5ef58e70d441c6820eac85a98b29c20a6ddc75cb204fd806c04,1a6981755505001990e53c1853d14714f29ba20ba44448fddcab0de04bd738b5,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959923,no-orchard,,1,6481142,40706773,104,True,False,dc8fb7045359975290bf01ab32e291266e1222cfd2a8a1a5ea222f1fde100157,a0d7dc80bfe68e035e892686ad43e2ae9d032278063e2e4415dc00e58edba6bc,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959924,no-orchard,48,1,6481142,40706773,72,True,False,8d5b46e40e7bdd2fdb149300cf72123cd9e8af447bdc550f7fab6adeaba52a3c,fa604f52ede7631b1e84c195700ab4d95fbac3c81cb66103ea0e26558ce3242c,47,,47,,MOVE,MOVE 1 14 6,15:6,15:8,4,9,22,13,True,False,15,23,False,False,120,58,6,7,False,,,,0,0,False
leg-07-no-orchard,7,897959926,no-orchard,,0,6559862,41010502,-8,False,False,aa901fbe54b4a8f936ea97c5635b96285074c28a19c589b2cccd9f7221bcbfcf,1201c871f3ab5141193b69f77aead3fe08c664721d16f6956a7972b82c3e9e60,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959927,no-orchard,18,1,6481270,40705977,86,True,False,8c9c233692af9cd8b583006b406c951c475a1dfb0498b25d55f611d84562f619,196155d9a6dea739a0643837140d60ce181991ad420ec65ce949498b47b883b2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959930,no-orchard,,0,6479863,40707957,47,True,False,ba7fb1fa3d3392d1379da1fe412558649f8878de61fcd0a3c7b2f6122fbed918,b4ac5a2ffa156fcdfc023be6868b24b10599879af74adc3e5acaa43eeba3ace0,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959934,no-orchard,,1,6479420,40708915,-54,False,False,63638325bf2c7106009c89d98daa86849d7b20b2c1de4f72c97384572a2bd98a,42dd908beb18e467ea0a503f6c816de4084930783b747b721c71cb043458dd23,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959935,no-orchard,29,1,6479863,40707957,-17,False,False,5230e27da58931ea148c1f677b5c270cebe585c39c6e5b35d81f13dac39e0f21,5fbabf40e744e026462f51cd215881698bb1fe2a485beea028e7ee3af8e08ba2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959941,no-orchard,,1,6479385,40706460,-440,False,True,87e1c4322ff89c5b1923fed50d7a83c08b65a3659c915cec7b115913a86ece4e,9f7975266c748967cd2f7cf47bbdc259c44881e1b793ff54814cf9d52affa634,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959943,no-orchard,,0,6482016,40751228,-4,False,False,41b322878a1fcf17ebcc34ee31845f085b677c194fb68281a5855b53ecf2692b,ac5336f0f731cb5f54ff186f2386744a207c3305a8dd8e68c3cbf82cb67c5676,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959946,no-orchard,31,1,6479814,40706161,8,True,False,ef13666957dc4056830aec26213f1f6eab5d89f19d4b339d085a4599bee9b46f,f7ee24d8b0d04537dd8bb5e98bf63b87045defd70e2353bfc848c166ba5a7429,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959949,no-orchard,68,1,6482016,40751228,-1,False,False,4470761c95fab0d5aa4347eca7ad9c8be0c8bbbe98febab27ed649647195a133,5b16799ba60277c4275e4ac061915d2a4e889c88ef3850d030a02d2281e0dc16,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959951,no-orchard,79,0,6479542,40707465,-4,False,False,b9153bb6cb114aa018c24114e843a7e1886c0971c52f87fde704c3276a25ff2f,8f612c180859db62322739068a0828bd43e1c8d2dee2c5e74e9ff35a4f3b0511,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959955,no-orchard,4,1,6479420,40708915,30,True,False,371739c81b98b58627da68c696621bdf0ffc5a70475400a68a0072c741bca804,d90421f45aa79cb6b65114ad178cd89ec9a08ff5f4e976dbe695ccdcda86cc72,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959956,no-orchard,93,1,6481142,40706773,87,True,False,30662c6041d9789db24b500b78d1213a02f2f8e2e42a6923722d10ecf7dddee7,ab35c1233ca0cea77cfa4da59c93d8e2f3277a938e6ac9f3c726c377d722e867,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959958,no-orchard,,1,6482016,40751228,-4,False,False,6bb663b08870a99722549fc7c6dfbffc2f1153c06a738babfb5a76916828cfc1,ac82dcceda2fb4d52cfdcbadd0a473cf5c4c32b6eb56b2af79f702528004eca1,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959959,no-orchard,82,0,6482016,40751228,102,True,False,61f9106d7465f482978297afabfe1ab0f05876306affa13567913dd6d7ee3cc1,31d31476d43787d848b09bae766195e3e8134fe06368836b34fcd72571fc532b,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959961,no-orchard,,0,6481142,40706773,-341,False,True,861f11760642a3cd47c6f7d6cbbd930050e61f38c44037260c4306593d3b1739,4aadc090eddd8b2dd868dccf0fb65964ffe98b0b7594facda17e514d9e43cf11,17,,17,,MOVE,MOVE 0 4 2,3:2,1:1,5,11,25,16,True,False,16,24,False,False,134,65,7,5,False,,,,0,0,False
leg-07-no-orchard,7,897959967,no-orchard,137,1,6479914,40680297,72,True,False,08c0286c4576112f22a63a5d05648b61dcb21ab85cd7fce0f1b2be7339ba539f,4985a47dd92b75d82acacd51d2a43d0c7c4ae15be95d186a624a6fcc7b2738c9,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959971,no-orchard,,0,6482016,40751228,26,True,False,d8477b7ff1ac922c2d639b6f6ae1c72ccd7b48955b4caa195efbf95273275964,def0fde47ea00c444f22c0ed653db00e82a908f2422d76420f9fcbab862a266c,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-07-no-orchard,7,897959976,no-orchard,68,0,6481142,40706773,141,True,False,ffd0aaf7b398f62e13384b769d4308b76c25828a1bd6484054ba03eb3170dacb,545fbf7a258759ee7f2575203224b7052dc12b31297d006b25a8cf1f63ba8b4c,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
